url,title,full_title,publication_date,pdf_url,institution,og_title,og_description,wri_published,wri_authors,scrape_timestamp,status
https://www.wri.org/research/carbon-opportunity-cost-calculation-tool,"Carbon Opportunity Cost Calculation Tool, Version 1.0","Carbon Opportunity Cost Calculation Tool, Version 1.0",2026-03-03,https://files.wri.org/d8/s3fs-public/2026-03/carbon-opportunity-cost-calculation-tool.pdf?VersionId=XA0jGpuvYbP75nAKW_Lw_wctgeHozcci,,"Carbon Opportunity Cost Calculation Tool, Version 1.0","Prior to conversion to agriculture, nearly all current croplands and a substantial amount of current pasturelands stored more carbon in their plants and soils than they do today. This implies a large “carbon opportunity cost” (COC) of agricultural production. The COC of agricultural land use is the total amount of carbon lost from plants and soils on land occupied by agriculture relative to native vegetation.",March 3 2026,,2026-06-19T15:41:02.281839+00:00,ok
https://www.wri.org/research/setting-common-time-frame-nationally-determined-contributions,Setting a Common Time Frame for Nationally Determined Contributions,Setting a Common Time Frame for Nationally Determined Contributions,2019-02-12,https://files.wri.org/d8/s3fs-public/setting-common-time-frame-ndc_0.pdf,,Setting a Common Time Frame for Nationally Determined Contributions,"SynopsisAs countries discuss options to finalize the guidelines necessary to operationalize the Paris Agreement, they are discussing how to apply common time frames to their nationally determined contributions (NDCs). This paper explores a number of options currently under consideration.",December 2 2019,,2026-06-19T15:41:02.481164+00:00,ok
https://www.wri.org/research/enhancing-ndcs-opportunities-power-sector,Enhancing NDCs: Opportunities in the Power Sector,Enhancing NDCs: Opportunities in the Power Sector,2019-02-12,https://files.wri.org/d8/s3fs-public/enhancing-ndcs-opportunities-power-sector.pdf,,Enhancing NDCs: Opportunities in the Power Sector,"SynopsisLimiting global warming to 2 or 1.5°C requires a virtually decarbonized power sector by 2050.The world is not on track to achieve this. In 2018, while renewable energy (RE) generated ¼ of global power, coal produced 38%, and remained the largest source of electricity generation, producing 30% of global carbon dioxide (CO2) emissions.",December 2 2019,,2026-06-19T15:41:03.181848+00:00,ok
https://www.wri.org/research/mapping-scenarios-and-estimating-potential-heat-resilient-infrastructure-cities,Mapping Scenarios and Estimating the Potential for Heat-Resilient Infrastructure in Cities,Mapping Scenarios and Estimating the Potential for Heat-Resilient Infrastructure in Cities,2026-16-03,https://files.wri.org/d8/s3fs-public/2026-03/mapping-scenarios-and-estimating-the-potential-for-heat-resilient-infrastructure-in-cities-technical-note.pdf?VersionId=5FbzJKGOPtpcu0D5koo3d08h2JD_wN7o,,Mapping Scenarios and Estimating the Potential for Heat-Resilient Infrastructure in Cities,"Cities around the world are getting hotter, driven by climate change and urbanization, yet many lack the data and analytical tools to plan effective responses. This technical note from the World Resources Institute presents a methodology for helping cities understand what heat-resilient infrastructure they could realistically implement—and where.",March 16 2026,,2026-06-19T15:41:03.500052+00:00,ok
https://www.wri.org/research/modeling-hyperlocal-heat-exposure-open-source-data,Modeling Hyperlocal Heat Exposure With Open-Source Data,Modeling Hyperlocal Heat Exposure With Open-Source Data,2026-17-03,https://files.wri.org/d8/s3fs-public/2026-03/modeling-hyperlocal-heat-exposure-with-open-source-data.pdf?VersionId=dgYagMl6Yj.y7ZG8PslSfGekZE_XxcMT,,Modeling Hyperlocal Heat Exposure With Open-Source Data,"Extreme urban heat is a growing public health hazard worldwide. As cities work to protect people when it's hot out, they need better data to understand heat hazard and to evaluate ways in which infrastructure can cool the city. Heat is a regional phenomenon, but is experienced at local scales. Data to inform resilience planning must account for the varied urban spaces where people are exposed to heat.",March 17 2026,,2026-06-19T15:41:03.691282+00:00,ok
https://www.wri.org/research/ecosystems-climate-change-and-millennium-development-goals-mdgs,"Ecosystems, Climate Change and the Millennium Development Goals (MDGs)","Ecosystems, Climate Change and the Millennium Development Goals (MDGs)",2010-20-09,https://files.wri.org/d8/s3fs-public/ecosystems_climate_change_and_millennium_development_goals.pdf,,"Ecosystems, Climate Change and the Millennium Development Goals (MDGs)","SynopsisThis working paper sets out a framework to scale up locally-driven solutions to ecosystem decline, climate change and poverty. Key Findings To attain the MDGs, rural development strategies will have to adjust. Effective strategies must enhance the livelihood opportunities of the rural poor while sustaining the ecosystem services on which they depend; must be able to achieve sufficient scale to have a broad effect; and must be designed to increase economic, social, and ecological resilience to climate change.",September 20 2010,,2026-06-19T15:41:03.782654+00:00,ok
https://www.wri.org/research/mapping-better-future-spatial-analysis-and-pro-poor-livestock-strategies-uganda,Mapping a Better Future: Spatial Analysis and Pro-Poor Livestock Strategies in Uganda,Mapping a Better Future: Spatial Analysis and Pro-Poor Livestock Strategies in Uganda,2010-01-10,https://files.wri.org/d8/s3fs-public/pdf/mapping_a_better_future_livestock.pdf,,Mapping a Better Future: Spatial Analysis and Pro-Poor Livestock Strategies in Uganda,"This report uses mapping data to examine the spatial relationships between poverty, livestock production systems and the location of livestock services.",October 1 2010,,2026-06-19T15:41:03.809854+00:00,ok
https://www.wri.org/research/adapting-to-climate-related-health-risks,Adapting to Climate-Related Health Risks: The Economic Case for Climate Services for Health,Adapting to Climate-Related Health Risks: The Economic Case for Climate Services for Health,2026-06-05,https://files.wri.org/d8/s3fs-public/2026-03/adapting-to-climate-related-health-risks.pdf?VersionId=VRb_aut2.04JzzV56lIvzUeMWhYBO0B3,,Adapting to Climate-Related Health Risks: The Economic Case for Climate Services for Health,"As climate change takes a growing toll on health, this new WRI research addresses the fact that many countries are unprepared. Few governments and health agencies have analyzed the climate, environmental, and health pathways to understand how climate change will impact their populations.",May 6 2026,,2026-06-19T15:41:03.993127+00:00,ok
https://www.wri.org/research/ndc-enhancement-opportunities-forest-and-land-use-sector,NDC Enhancement: Opportunities in the Forest and Land-use Sector,NDC Enhancement: Opportunities in the Forest and Land-use Sector,2019-02-12,https://files.wri.org/d8/s3fs-public/ndc-enhancement-opportunities-forest-and-land-use-sector.pdf,,NDC Enhancement: Opportunities in the Forest and Land-use Sector,"SynopsisConservation, restoration, and improved management of forests are cost-effective solutions for large-scale reduction of greenhouse gas (GHG) emissions and removal of carbon from the atmosphere and thus help to hold the global temperature increase to well below 2.0°C or 1.5°C above preindustrial levels. In addition to their climate change mitigation potential, forest conservation, restoration, and management also help countries and communities adapt to climate change.",December 2 2019,,2026-06-19T15:41:04.032518+00:00,ok
https://www.wri.org/research/power-people,Power to the People,Power to the People,2010-01-10,https://files.wri.org/d8/s3fs-public/pdf/power_to_the_people_front.pdf,,Power to the People,"Synopsis This report informs investors about the market potential of the clean energy industry serving India’s rural Base of the Pyramid (BoP) market, by looking at its opportunities, challenges, and potential paths to growth.",October 1 2010,,2026-06-19T15:41:04.055680+00:00,ok
https://www.wri.org/research/summary-developed-country-fast-start-climate-finance-pledges,Summary of Developed Country ‘Fast-Start’ Climate Finance Pledges,Summary of Developed Country ‘Fast-Start’ Climate Finance Pledges,2012-26-11,https://files.wri.org/d8/s3fs-public/pdf/climate_finance_pledges_2012-11-26.pdf,,Summary of Developed Country ‘Fast-Start’ Climate Finance Pledges,"SynopsisWRI’s preliminary analysis on countries’ immediate “fast start” climate finance pledges announced thus far.Executive SummaryOpenClimateNetwork.orgVisit openclimatenetwork.org for the latest analysis, project info, expert perspectives, and more.",November 26 2012,,2026-06-19T15:41:04.184049+00:00,ok
https://www.wri.org/research/joint-workshops-use-digital-platforms-investigations-illegal-activities-forestry-sector,"Joint Workshops on the Use of Digital Platforms for Investigations Into Illegal Activities in the Forestry Sector of Cameroon, Republic of Congo and Democratic Republic of Congo","Joint Workshops on the Use of Digital Platforms for Investigations Into Illegal Activities in the Forestry Sector of Cameroon, Republic of Congo and Democratic Republic of Congo",2026-10-04,https://files.wri.org/d8/s3fs-public/2026-04/joint-workshops-on-the-use-of-digital-platforms-for-investigations-into-illegal-activities-in-the-forestry-sector-of-cameroon-republic-of-congo-and-democratic-republic-of-congo.pdf?VersionId=86VW9aZrj1xgQ0.Gc1GibXY6PoR0uTXw,,"Joint Workshops on the Use of Digital Platforms for Investigations Into Illegal Activities in the Forestry Sector of Cameroon, Republic of Congo and Democratic Republic of Congo","In the Congo Basin, independent forest monitoring carried out by civil society organizations (CSOs) and investigative journalists shares common objectives: combating illegal logging and establishing sustainable forest management and governance. Unfortunately, even though these two groups generally rely on similar open-source digital data platforms to document their analyses and findings, they operate in isolation.",April 10 2026,,2026-06-19T15:41:04.236789+00:00,ok
